id;amplitude;beyond1std;fpr_mid20;fpr_mid35;fpr_mid50;fpr_mid65;fpr_mid80;linear_trend;max_slope;mad;med_buf_per;pair_slope_trend;per_amp;pdfp;skew;skurt;std;stet_j;stet_k;ls;rcobor;class
3019048006559-nv;0.52999997139;0.236364006996;0.158952996135;0.250429004431;0.327118992805;0.448368996382;0.6266310215;-9.96454982669e-05;72.1221008301;0.10000000149;1;-0.103448003531;0.644371986389;0.548431992531;-0.0468630008399;1.42917001247;0.186819002032;0.0422170981765;0.72095900774;2.55148005486;0;SN
3019048006565-nv;0.165000006557;0.254545003176;0.112990997732;0.397356987;0.51094597578;0.600187003613;0.774583995342;1.36075996124e-05;23.6088008881;0.0399999991059;1;-0.0689655020833;0.202263996005;0.163029998541;-0.483848005533;1.00044000149;0.0615959018469;0.0999526977539;0.767098009586;1.6695100069;0;SN
3019048006589-nv;0.504999995232;0.29166701436;0.144951999187;0.301156997681;0.425936996937;0.538684010506;0.766178011894;-0.000121254000987;118.012001038;0.135000005364;1;-0.0344827994704;0.432188004255;0.620068013668;0.723788976669;0.63776499033;0.225611999631;0.053305901587;0.800770998001;1.45475995541;0;SN
3019048006735-nv;0.545000016689;0.296296000481;0.0983714014292;0.202992007136;0.295037001371;0.484869986773;0.845974981785;-4.50316983915e-05;108.607002258;0.104999996722;1;0.172414004803;0.438782989979;0.623757004738;0.812139987946;1.49581003189;0.210418000817;-0.00228926003911;0.742394983768;1.77566003799;0;SN
3019048006743-nv;0.379999995232;0.324324011803;0.0841502025723;0.164324998856;0.338775992393;0.473340988159;0.871077001095;1.61823008966e-05;111.111000061;0.10000000149;1;-0.0344827994704;0.513561010361;0.520004987717;-0.557393014431;0.544677019119;0.173774003983;0.0162327997386;0.744877994061;1.96237003803;0;SN
3019048006751-nv;0;0;NA;NA;NA;NA;NA;0.000177833993803;0;0;1;0;0;0;0;0;0;0;0;0;0;SN
3019048006794-nv;0.115000002086;0.345454990864;0.219776004553;0.219776004553;0.437573999166;0.621967971325;0.817071974277;1.31696997414e-05;24.2085990906;0.0299999993294;1;0.0689655020833;0.116862997413;0.126307994127;-0.0915530994534;0.276095986366;0.0461602993309;0.197099000216;0.781660974026;1.41295003891;0;SN
3019048006823-nv;0.634999990463;0.418181985617;0.111101999879;0.35839599371;0.616845011711;0.712208986282;0.887142002583;5.06524993398e-05;186.490005493;0.189999997616;1;-0.103448003531;0.976970016956;0.907705008984;-0.345957994461;-0.765129983425;0.298496991396;-0.0988013967872;0.823101997375;1.64673995972;0;SN
3019048006826-nv;0.319999992847;0.29090899229;0.127954006195;0.215709999204;0.442925006151;0.602047026157;0.766749978065;-4.38860006398e-05;57.268699646;0.070000000298;1;0.0344827994704;0.294196009636;0.317405998707;0.513819992542;1.26789999008;0.119039997458;0.116158001125;0.772544980049;2.70978999138;0;SN
3019048006938-nv;0.469999998808;0.370370000601;0.127976000309;0.25555101037;0.413558006287;0.67149502039;0.842025995255;-9.95552036329e-05;128.550003052;0.170000001788;1;0;0.52756601572;0.735895991325;0.0130709996447;-0.38446199894;0.256828010082;0.0734857022762;0.770199000835;2.49335002899;0;SN
3019048006941-nv;0.144999995828;0.363635987043;0.118176996708;0.253513008356;0.335637003183;0.647638976574;0.88830602169;-2.95541995001e-05;44.6926994324;0.0500000007451;1;-0.0689655020833;0.180320993066;0.234898000956;-0.524061977863;-0.33416301012;0.0770540013909;-0.0645067989826;0.7858710289;3.4717400074;0;SN
3019048006981-nv;0.514999985695;0.22222200036;0.209272995591;0.352133005857;0.457267999649;0.527601003647;0.89612698555;-0.00013726799807;73.3057022095;0.180000007153;1;-0.0588234998286;0.465158998966;0.660135984421;0.587634027004;0.710798025131;0.261373996735;0.367269009352;0.806749999523;3.54493999481;0;SN
3019048006999-nv;0.189999997616;0.29090899229;0.0795904994011;0.199909999967;0.301932007074;0.50565302372;0.804112017155;-2.7715399483e-05;39.0625;0.0399999991059;1;-0.172414004803;0.148154005408;0.231445997953;0.74071097374;1.23938000202;0.0772814974189;-0.0394950993359;0.745796024799;1.16003000736;0;SN
3019048007000-nv;0.180000007153;0.666666984558;0.22222200036;0.388889014721;0.555555999279;0.722221970558;0.888889014721;-0.000211060993024;0.000751262006816;0.159999996424;1;-1;0.15877699852;0.294312000275;0.135061994195;0;0.147271007299;-0.0777425020933;0.832222998142;308.835998535;0;SN
3019048007005-nv;0.925000011921;0.378378003836;0.27233800292;0.469954997301;0.58643001318;0.720957994461;0.949310004711;-0.000249778997386;168.634002686;0.40000000596;1;0.172414004803;0.770108997822;1.20674002171;0.398840993643;-0.375932008028;0.476963013411;1.00402998924;0.83792501688;1.24934005737;0;SN
3019048007043-nv;0.764999985695;0.454544991255;0.317106992006;0.505771994591;0.636922001839;0.755330979824;0.905770003796;-0.000198544003069;53.2281990051;0.509999990463;1;-0.20000000298;0.753880977631;1.21119999886;0.0300142001361;-1.52977001667;0.533962011337;0.852159023285;0.857500970364;4.26070976257;0;SN
3019048007066-nv;0.504999995232;0.33333298564;0.710497021675;0.779111027718;0.847724020481;0.911222994328;0.964488983154;0.000108266001916;33.0497016907;0.335000008345;1;-0.20000000298;0.338236987591;0.782570004463;0.14932499826;-2.53151011467;0.42741099;-1.02342998981;0.962786972523;7.6691699028;0;SN
3019048007152-nv;0.0900000035763;0.272727012634;0.189753994346;0.376044988632;0.518173992634;0.661193013191;0.865121006966;8.83115990291e-06;15.1707000732;0.0299999993294;1;-0.0344827994704;0.0764651969075;0.0970780029893;0.0629689991474;0.0239666998386;0.0368468016386;0.0627963989973;0.81670498848;8.94408035278;0;SN
3019048007157-nv;0.644999980927;0.24489800632;0.146433994174;0.285742998123;0.458485990763;0.591309010983;0.757045984268;-6.9617999543e-05;140.507995605;0.180000007153;1;0.0344827994704;0.659587025642;0.879651010036;0.414249002934;0.256237000227;0.292528986931;0.260630011559;0.789927005768;0.894402980804;0;SN
3019048007161-nv;0.0450000017881;0.5;0.22222200036;0.388889014721;0.555555999279;0.722221970558;0.888889014721;0.000339529011399;0.000339529011399;0.0450000017881;1;1;0.0414227992296;0.0745610967278;-1.18458994241e-13;0;0.0450000017881;-0.0953676998615;0.996013998985;1060.29003906;0;SN
3019048007231-nv;0.550000011921;0.327273011208;0.0794610008597;0.148743003607;0.29398098588;0.42878100276;0.669561982155;2.18271998165e-05;128.363998413;0.129999995232;1;-0.0689655020833;0.584892988205;0.750311970711;-0.0273783002049;0.735719025135;0.221169993281;0.0523367002606;0.72204297781;0.806231975555;0;SN
3019048007274-nv;0.0500000007451;0.254545003176;0.125549003482;0.376657992601;0.376657992601;0.499915003777;0.701075017452;7.09633980023e-07;11.3780002594;0.019999999553;1;0;0.0471284985542;0.0736993998289;0.138876006007;-0.0836327970028;0.0233082007617;0.106663003564;0.794990003109;1.58446002007;0;SN
3019048007358-nv;0.564999997616;0.272727012634;0.087863497436;0.265334993601;0.376964002848;0.537039995193;0.767938971519;1.18593998195e-05;83.9092025757;0.159999996424;1;-0.0476190000772;0.802941024303;0.741796016693;-0.0930176004767;0.871581017971;0.267116993666;-0.1240689978;0.736149013042;61.2728004456;0;SN
3019048007368-nv;0.239999994636;0.418181985617;0.170559003949;0.352014005184;0.577477991581;0.728304982185;0.847936987877;-4.33138011431e-05;55.9006004333;0.0900000035763;1;-0.0344827994704;0.247383996844;0.327044993639;-0.119539998472;-0.700843989849;0.116804003716;-0.00429948000237;0.829311013222;2.14098000526;0;SN
